Instance,Optimal value,Optimal solution
j200303_4,1244.7157978295832,I1:[1]; I9:[9]; I6:[6]; A1:[2 3 4 5 7 10 14]; I20:[20]; I8:[8]; I21:[21]; I11:[11]; A2:[12 13 15 16 17 18 19]; I22:[22];
j200303_5,1298.0833878308797,I1:[1]; I5:[5]; A1:[2 4 8 9 12]; I13:[13]; I6:[6]; I18:[18]; I3:[3]; A2:[7 10 11 15 16 17 19 20 21]; I14:[14]; I22:[22];
j200303_6,1244.0045266516272,I1:[1]; I18:[18]; I2:[2]; I8:[8]; I16:[16]; I5:[5]; I9:[9]; A1:[3 4 14 17 19 20 21]; A2:[6 7 10 11 12 13 15]; I22:[22];
j200303_7,1378.754717014001,I1:[1]; I2:[2]; I5:[5]; A1:[3 4]; A2:[6 8 9 11 18]; I13:[13]; I21:[21]; I7:[7]; I10:[10]; A3:[12 14 15 16 17 19 20]; I22:[22];
j200303_8,1340.4344087534814,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 18 20]; I15:[15]; I16:[16]; I17:[17]; I21:[21]; I19:[19]; I14:[14]; I22:[22];
j200303_9,1411.1785909042424,I1:[1]; A1:[2 3 4 5]; I8:[8]; I9:[9]; A2:[6 7 12]; I10:[10]; I11:[11]; I13:[13]; A3:[14 15 16]; A4:[17 18 20 21]; I19:[19]; I22:[22];
j200303_10,1328.4904602727197,I1:[1]; I18:[18]; A1:[2 3 6 8 10 16 17 19 20]; I4:[4]; I13:[13]; I15:[15]; I5:[5]; I7:[7]; A2:[9 11 12 14 21]; I22:[22];
j200403_1,1339.9066613171067,I1:[1]; A1:[2 3 4 5 6]; I9:[9]; I16:[16]; I7:[7]; I13:[13]; A2:[8 10 11 12]; I20:[20]; A3:[15 19 21]; I14:[14]; A4:[17 18]; I22:[22];
j200403_2,1306.452550736727,I1:[1]; I5:[5]; A1:[2 3 4 6 7]; I10:[10]; I9:[9]; A2:[8]; I17:[17]; A3:[11]; I13:[13]; I12:[12]; A4:[14 15 16 18 19 20 21]; I22:[22];
j200403_3,1218.2625276734889,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I7:[7]; A2:[5 6 8 9 12 13]; I10:[10]; I16:[16]; I11:[11]; A3:[14 15 17 18 19 20 21]; I22:[22];
j200403_4,1619.328762919048,I1:[1]; I14:[14]; A1:[2 3 5 6 12]; I8:[8]; A2:[4 7]; A3:[9 11]; I10:[10]; A4:[15]; I13:[13]; I18:[18]; A5:[16 17]; I19:[19]; A6:[20 21]; I22:[22];
j200403_5,1197.6402920204675,I1:[1]; I20:[20]; I21:[21]; I19:[19]; A1:[2 3 5 12 13]; I4:[4]; I10:[10]; I18:[18]; A2:[6 7 8 9 11 14 15 16 17]; I22:[22];
j200403_6,1303.5720076508878,I1:[1]; A1:[2 3 4 5 6 7 8 11 14 19]; I17:[17]; I20:[20]; I21:[21]; I9:[9]; I10:[10]; I16:[16]; A2:[12 13 15 18]; I22:[22];
j200403_7,1422.9942188533287,I1:[1]; A1:[2 3 4 5 7]; I6:[6]; I9:[9]; A2:[8 10 11]; I13:[13]; I12:[12]; A3:[15]; I16:[16]; I14:[14]; A4:[17 18 19 20 21]; I22:[22];
j200403_8,1319.9794533332426,I1:[1]; I12:[12]; I20:[20]; I21:[21]; I2:[2]; A1:[3]; I18:[18]; I8:[8]; A2:[4 5 6 11 14 15 16 17 19]; A3:[7 9 10 13]; I22:[22];
j200403_9,1432.105924553186,I1:[1]; I3:[3]; A1:[2 5]; I4:[4]; A2:[6 8]; I7:[7]; I9:[9]; A3:[10 11]; I12:[12]; I13:[13]; A4:[14 15 16 17 18 19 20 21]; I22:[22];
j200403_10,1311.4099925830265,I1:[1]; I2:[2]; I3:[3]; A1:[4 5 6 7 8 9 14 21]; I10:[10]; I18:[18]; I13:[13]; A2:[11 12 17 19 20]; I16:[16]; A3:[15]; I22:[22];
j200503_1,1438.2591917691568,I1:[1]; A1:[2 3 4 5 6 19 20 21]; I12:[12]; I9:[9]; I7:[7]; I18:[18]; A2:[8 10 11 14 15 17]; I13:[13]; I16:[16]; I22:[22];
j200503_2,1372.9737499523533,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 8 9 10 12]; I11:[11]; I15:[15]; A3:[13 14]; I16:[16]; I21:[21]; A4:[17 18 20]; I19:[19]; I22:[22];
j200503_3,1133.5927396338311,I1:[1]; I21:[21]; A1:[2 6 7 9]; I3:[3]; I17:[17]; A2:[4 5 8 10 11 12 13 14 20]; I15:[15]; I19:[19]; A3:[16]; I18:[18]; I22:[22];
j200503_4,1455.4642610079773,I1:[1]; I8:[8]; A1:[2 3 4 5 17]; I10:[10]; I21:[21]; I6:[6]; A2:[7 9 11 12 13 14 20]; I15:[15]; I16:[16]; A3:[18 19]; I22:[22];
j200503_5,1404.6217616931926,I1:[1]; I5:[5]; A1:[2 9]; I3:[3]; I21:[21]; A2:[4 6 10 12 17 20]; I7:[7]; I8:[8]; I11:[11]; A3:[13 14 15 16 18 19]; I22:[22];
j200503_6,1504.995657140364,I1:[1]; A1:[2]; I4:[4]; I3:[3]; A2:[6 7]; I5:[5]; A3:[8 9 10 11 12 15]; I14:[14]; A4:[13 16 17 18]; I21:[21]; A5:[20]; I19:[19]; I22:[22];
j200503_7,1509.372293896246,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 7]; I9:[9]; I8:[8]; A3:[10 12]; I13:[13]; A4:[14 15]; I11:[11]; A5:[16 17 18 19 20 21]; I22:[22];
j200503_8,1516.3378443026045,I1:[1]; I2:[2]; A1:[3 6]; I4:[4]; I8:[8]; I5:[5]; A2:[7 9 10 11 12 13 14 15 16 17 18 21]; I19:[19]; I20:[20]; I22:[22];
j200503_9,1192.9187150050675,I1:[1]; I2:[2]; I15:[15]; I3:[3]; A1:[4 5 14 16 17 18 19 20 21]; I6:[6]; I13:[13]; A2:[7 8 9 10 12]; I11:[11]; I22:[22];
j200503_10,1303.6232506512424,I1:[1]; I3:[3]; A1:[2 4 5 6 7 8 9 10]; I11:[11]; I15:[15]; A2:[12]; A3:[13 14 16]; A4:[19]; I17:[17]; I20:[20]; I18:[18]; A5:[21]; I22:[22];
j200603_1,1483.3887650146517,I1:[1]; A2:[4]; I2:[2]; A1:[3 5 6 7 9]; I8:[8]; A3:[10 12]; I11:[11]; I13:[13]; I14:[14]; A4:[15 16]; A5:[17 18 19]; I20:[20]; A6:[21]; I22:[22];
j200603_2,1326.9958425770596,I1:[1]; I4:[4]; A1:[2 3]; I11:[11]; A2:[5 6 7 8 9 10]; I13:[13]; I12:[12]; A3:[14 17]; I15:[15]; A4:[16 18 20 21]; I19:[19]; I22:[22];
j200603_3,1571.1168727301094,I1:[1]; I8:[8]; I2:[2]; A1:[3 19 20]; I4:[4]; A2:[5 6 11 13 18 21]; I7:[7]; I9:[9]; A3:[10 17]; I12:[12]; A4:[14 15 16]; I22:[22];
j200603_4,1338.4404626073524,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 13 15 18]; I11:[11]; I12:[12]; I14:[14]; I16:[16]; A2:[20 21]; I17:[17]; I19:[19]; I22:[22];
j200603_5,1696.2173103488014,I1:[1]; A1:[2 3 4 5 6 7]; I9:[9]; I8:[8]; A2:[10 11 12]; I13:[13]; A3:[14 15]; I16:[16]; I17:[17]; A4:[18 20]; I19:[19]; A5:[21]; I22:[22];
j200603_6,1111.0377563487307,I1:[1]; I2:[2]; I5:[5]; A1:[3 4 6 7 8 9 10 11 12 13 14 15 16 18]; I17:[17]; I21:[21]; I19:[19]; I20:[20]; I22:[22];
j200603_7,1190.2675089778231,I1:[1]; I4:[4]; A1:[2 20]; I3:[3]; I19:[19]; A2:[5 6 7 8 18 21]; I17:[17]; I15:[15]; I16:[16]; A3:[9 10 11 12 13 14]; I22:[22];
j200603_8,1914.9047065565965,I1:[1]; A1:[2 3 5]; I4:[4]; I6:[6]; A2:[7 8 9]; I10:[10]; I11:[11]; I14:[14]; A3:[12 13 15 18]; I16:[16]; A4:[17 19 20 21]; I22:[22];
j200603_9,1324.2816416903584,I1:[1]; A1:[2 3]; I4:[4]; I6:[6]; A2:[5 7 8 12]; I9:[9]; I15:[15]; A3:[10 11 13 14 16 17 18 19]; I20:[20]; I21:[21]; I22:[22];
j200603_10,1247.1229061451927,I1:[1]; I21:[21]; A1:[2 3 4 5 6 7 8 9 17 20]; I10:[10]; I11:[11]; I16:[16]; I12:[12]; A2:[13 14 15 19]; I18:[18]; I22:[22];
j200703_1,1575.1275562773383,I1:[1]; A1:[2 3 5]; I4:[4]; I6:[6]; I10:[10]; A2:[7 8 9 11]; I12:[12]; A3:[13 14 15 16 17 18 20]; I19:[19]; I21:[21]; I22:[22];
j200703_2,1305.1421047743636,I1:[1]; A1:[2 6]; I3:[3]; A2:[4 5 7 8 9 10 12]; I16:[16]; I11:[11]; I13:[13]; I14:[14]; I18:[18]; A3:[15 17 19 20 21]; I22:[22];
j200703_3,1280.3461834197944,I1:[1]; I2:[2]; A1:[3 4 5 6 7 8]; I9:[9]; A2:[10 11 12 13 14]; I15:[15]; I18:[18]; A3:[16 17]; I19:[19]; I21:[21]; A4:[20]; I22:[22];
j200703_4,1382.3122545522685,I1:[1]; A1:[2 3 4 5 20 21]; I6:[6]; A2:[7 8 9 10 17 18 19]; I11:[11]; I16:[16]; A3:[12]; I13:[13]; I14:[14]; I15:[15]; I22:[22];
j200703_5,1614.589231298508,I1:[1]; I2:[2]; I3:[3]; A1:[4]; I5:[5]; I6:[6]; A2:[7 8 9 10 11 13 14]; I12:[12]; A3:[15 16 17 21]; I18:[18]; A4:[19 20]; I22:[22];
j200703_6,1414.2580809813958,I1:[1]; I2:[2]; A1:[3 4 5 8]; I6:[6]; A2:[7 9 13]; I10:[10]; I11:[11]; I12:[12]; A3:[14 15 16 17]; I19:[19]; A4:[18 21]; A5:[20]; I22:[22];
j200703_7,1361.9304258566203,I1:[1]; A1:[2 4]; I3:[3]; I5:[5]; A2:[6 7]; I8:[8]; I9:[9]; A3:[10 11 13 17]; I12:[12]; A4:[14 15 16 18]; I20:[20]; A5:[19 21]; I22:[22];
j200703_8,1462.1888743742425,I1:[1]; A1:[2]; I4:[4]; I3:[3]; I10:[10]; I5:[5]; A2:[6 7]; I8:[8]; A3:[9 11 12 13 14 15 16 17 19 21]; I18:[18]; A4:[20]; I22:[22];
j200703_9,1348.3297567445034,I1:[1]; I2:[2]; I3:[3]; A1:[4]; I5:[5]; A2:[6 7 8 9 10 11 12 16 17 18 19 20 21]; I13:[13]; I14:[14]; I15:[15]; I22:[22];
j200703_10,1501.871728629838,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 8 9 13 18 20 21]; I10:[10]; I19:[19]; A3:[11]; I12:[12]; I14:[14]; A4:[15 17]; I16:[16]; I22:[22];
j200803_1,1527.346466902267,I1:[1]; A1:[2 3 7 9]; I4:[4]; I5:[5]; I6:[6]; A2:[8 10 11 12]; I13:[13]; A3:[14 15 16 18]; I17:[17]; I19:[19]; A4:[20 21]; I22:[22];
j200803_2,1123.8194091485811,I1:[1]; A1:[2 3 4 5 6 13]; I7:[7]; A2:[8 12]; I9:[9]; I10:[10]; I11:[11]; I14:[14]; A3:[15 16 17 18 19 20]; I21:[21]; I22:[22];
j200803_3,1360.6699367274884,I1:[1]; A1:[2 3 4 5]; I6:[6]; A2:[7 8 9]; I10:[10]; A3:[11 14]; I12:[12]; A4:[13 17]; I15:[15]; A5:[16]; I18:[18]; I21:[21]; A6:[19 20]; I22:[22];
j200803_4,1469.7135021635895,I1:[1]; I2:[2]; I21:[21]; A1:[3 4 5 6 7 8]; I10:[10]; I9:[9]; A2:[11 12 13 14 17]; I15:[15]; A3:[16 18 20]; I19:[19]; I22:[22];
j200803_5,1461.3346725801534,I1:[1]; A1:[2 3 13 20 21]; I4:[4]; A2:[5]; I6:[6]; I7:[7]; A3:[8]; I9:[9]; A4:[10 11 12 14]; I15:[15]; I16:[16]; A5:[17 18 19]; I22:[22];
j200803_6,1666.192431568044,I1:[1]; I2:[2]; A1:[3 4 10]; I5:[5]; A2:[6]; I7:[7]; I13:[13]; I8:[8]; A3:[9 11 12 14 15 17 19]; I16:[16]; A4:[18 20 21]; I22:[22];
j200803_7,1692.8103251040584,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 12]; I7:[7]; A3:[8 9]; I10:[10]; I15:[15]; A4:[11 13]; I14:[14]; I21:[21]; A5:[16 17 18 19 20]; I22:[22];
j200803_8,1438.0942302252715,I1:[1]; I21:[21]; A1:[2 3 4 5 9]; I6:[6]; A2:[7]; I8:[8]; I10:[10]; I11:[11]; A3:[12 13 14 15 16 17 18 20]; I19:[19]; I22:[22];
j200803_9,1668.7088662615533,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 8 17 20]; I9:[9]; I10:[10]; A3:[11 12 19 21]; I13:[13]; I14:[14]; I15:[15]; A4:[16 18]; I22:[22];
j200803_10,1788.2966387386791,I1:[1]; A1:[2 3 4]; I5:[5]; I6:[6]; A2:[7 9]; I8:[8]; A3:[10 11 12 13 14 15 16]; I18:[18]; I20:[20]; A4:[17 19]; I21:[21]; I22:[22];
j200903_1,1469.3860861277547,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5 6 7 8 9 10 11 21]; I12:[12]; A3:[13]; I14:[14]; A4:[15]; I16:[16]; A5:[17]; I18:[18]; A6:[19 20]; I22:[22];
j200903_2,1571.1783601078744,I1:[1]; A1:[2 3 13]; I4:[4]; I5:[5]; I6:[6]; A2:[7 8]; I9:[9]; A3:[10 11 12 14 15 16 17 21]; I18:[18]; A4:[19]; I20:[20]; I22:[22];
j200903_3,1590.3287543162944,I1:[1]; I2:[2]; A1:[3 4 5 6 21]; I7:[7]; A2:[8]; I9:[9]; A3:[10]; I11:[11]; A4:[12]; I13:[13]; A5:[14 15 16 20]; I17:[17]; A6:[18 19]; I22:[22];
j200903_4,1677.7160559874824,I1:[1]; A1:[2 3 4]; I5:[5]; A2:[6 7 8 9]; I10:[10]; A3:[11]; I12:[12]; A4:[13]; I14:[14]; A5:[15 19]; I16:[16]; A6:[17 18 21]; I20:[20]; I22:[22];
j200903_5,1318.1357551475294,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5 6 7 8 9 10 11 12 13]; I14:[14]; A2:[15 16 17 21]; I18:[18]; A3:[19]; I20:[20]; I22:[22];
j200903_6,1430.2293247306413,I1:[1]; I2:[2]; A1:[3 4 5 6 15]; I7:[7]; A2:[8]; I9:[9]; A3:[10 11]; I12:[12]; I13:[13]; A4:[14]; I16:[16]; A5:[17 18 19 20 21]; I22:[22];
j200903_7,1886.6712926835553,I1:[1]; A1:[2 3]; I4:[4]; A2:[5]; I6:[6]; A3:[7 8 9]; I10:[10]; A4:[11 12 13 17]; I14:[14]; I15:[15]; A5:[16 18 19 20]; I21:[21]; I22:[22];
j200903_8,1472.4246453365108,I1:[1]; A1:[2 3 4 5]; I6:[6]; A2:[7]; I8:[8]; I9:[9]; I10:[10]; A3:[11 12 13 14 16 18]; I15:[15]; A4:[17 19 20]; I21:[21]; I22:[22];
j200903_9,1190.7888632062272,I1:[1]; I2:[2]; I12:[12]; A1:[3]; I4:[4]; A2:[5 6 7 8 9 10]; I11:[11]; I13:[13]; A3:[14 15 16]; I17:[17]; A4:[18 19 20 21]; I22:[22];
j200903_10,1683.068930092621,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6 7]; I9:[9]; A3:[8 10 11 12]; I13:[13]; A4:[14]; I15:[15]; A5:[16]; I17:[17]; A6:[18 19]; I20:[20]; A7:[21]; I22:[22];
j201003_1,1606.345287595711,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6]; I7:[7]; A3:[8]; I9:[9]; A4:[10]; I11:[11]; A5:[12 13 14 15 16 17 18]; I19:[19]; I20:[20]; A6:[21]; I22:[22];
j201003_2,1643.1714123050738,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6 7 8 9 10]; I11:[11]; A3:[12]; I13:[13]; A4:[14 15 16]; I17:[17]; I18:[18]; A5:[19 20]; I21:[21]; I22:[22];
j201003_3,1516.0033690016471,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 7 8 9]; I10:[10]; A3:[11 12 13]; I14:[14]; I15:[15]; I16:[16]; A4:[17 18 19 20 21]; I22:[22];
j201003_4,1505.7689648714088,I1:[1]; A1:[2 3 4]; I5:[5]; A2:[6 7 8 9 10 11]; I12:[12]; A3:[13]; I14:[14]; I15:[15]; I16:[16]; A4:[17 18 19]; I20:[20]; A5:[21]; I22:[22];
j201003_5,1633.6708238735034,I1:[1]; A1:[2 3 4 5]; I6:[6]; A2:[7 8 9 10 11]; I12:[12]; I13:[13]; A3:[14]; I15:[15]; A4:[16]; I17:[17]; A5:[18]; I19:[19]; A6:[20 21]; I22:[22];
j201003_6,1545.7070993557882,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6]; I7:[7]; A3:[8]; I9:[9]; A4:[10 11 12 13 14]; I15:[15]; I16:[16]; A5:[17 18 19 20 21]; I22:[22];
j201003_7,1613.8985671774412,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 7 8 9 10 11 12 13]; I14:[14]; A3:[15 16]; I17:[17]; A4:[18]; I19:[19]; I20:[20]; A5:[21]; I22:[22];
j201003_8,1482.561349758604,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9 10 11 12 13 14]; I15:[15]; I16:[16]; A4:[17 18 19 20 21]; I22:[22];
j201003_9,1585.270131612504,I1:[1]; A1:[2]; I3:[3]; A2:[4]; I5:[5]; A3:[6]; I7:[7]; A4:[8 9 10 11 12 13]; I14:[14]; I15:[15]; A5:[16 17]; I18:[18]; A6:[19 20 21]; I22:[22];
j201003_10,1503.3779857522304,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5 6 7 8]; I9:[9]; A2:[10 11]; I12:[12]; A3:[13 14 15 16]; I17:[17]; A4:[18 19 20 21]; I22:[22];
j300103_1,1902.1410173155916,I1:[1]; I25:[25]; I30:[30]; I11:[11]; I4:[4]; I29:[29]; I3:[3]; I24:[24]; I27:[27]; A2:[6 7 8 10 13 14 26 31]; A1:[2 5 9 12 28]; I16:[16]; A3:[15 17 18 19 20 21 22 23]; I32:[32];
j300103_2,1574.9675874842676,I1:[1]; I8:[8]; I17:[17]; I9:[9]; I6:[6]; A1:[2 3 4 5 7 10 12 14 16 31]; I18:[18]; I24:[24]; I11:[11]; I26:[26]; I13:[13]; A3:[19 22 23 25 27 28 29 30]; A2:[15 20 21]; I32:[32];
j300103_3,1633.30765611709,I1:[1]; I28:[28]; A1:[2]; I20:[20]; I17:[17]; I31:[31]; I4:[4]; I16:[16]; I27:[27]; A2:[5 6 7 10 11 12 13 15 23 24 29 30]; I3:[3]; A3:[8 14 18 19 21 22 25 26]; I9:[9]; I32:[32];
j300103_4,1896.0235029647583,I1:[1]; I14:[14]; I17:[17]; I16:[16]; A1:[2 3 4 5 7 8 9 10 11 12 13 15 29 30 31]; I26:[26]; I6:[6]; I21:[21]; I28:[28]; I25:[25]; A2:[19 20 22 23 24 27]; I18:[18]; I32:[32];
j300103_5,1649.861895816333,I1:[1]; I3:[3]; I5:[5]; I21:[21]; I25:[25]; A1:[2 4 6 8 9 10 22 23 24 26 27 28 29 30]; I15:[15]; I7:[7]; I20:[20]; I11:[11]; I17:[17]; A2:[12 13 14 16 18 19 31]; I32:[32];
j300103_6,1847.0174842271372,I1:[1]; I30:[30]; I27:[27]; I8:[8]; I3:[3]; A1:[2 4 6 7 9 10 11 13 14 23 24 25 26 28 29 31]; I22:[22]; I17:[17]; I5:[5]; I12:[12]; A2:[15 18 19 20 21]; I16:[16]; I32:[32];
j300103_7,1884.7631752055008,I1:[1]; I17:[17]; I3:[3]; I16:[16]; A1:[2 4 5 6 8 9 18 19 31]; I10:[10]; I20:[20]; I11:[11]; I22:[22]; A2:[7 12 28 30]; A3:[13 14 15 29]; I25:[25]; I21:[21]; A4:[23 24 26 27]; I32:[32];
j300103_8,2015.7392562026916,I1:[1]; I18:[18]; I14:[14]; I19:[19]; I13:[13]; I29:[29]; I8:[8]; A1:[2 3 4 5 6 11 17 30 31]; I16:[16]; A2:[7 9 10 12 15 24 27]; A3:[20 22 23 26 28]; I25:[25]; I21:[21]; I32:[32];
j300103_9,1856.5055456946397,I1:[1]; I23:[23]; I12:[12]; I27:[27]; I10:[10]; I6:[6]; A1:[2 3 5 7 8 11 25 26 28 29 31]; A2:[4]; I9:[9]; I22:[22]; I21:[21]; I14:[14]; A3:[13 15 16 17 18 19 20 24 30]; I32:[32];
j300103_10,1739.1084099769528,I1:[1]; I7:[7]; I28:[28]; I27:[27]; I3:[3]; I31:[31]; A1:[2 5 12 22 30]; I26:[26]; I23:[23]; A2:[4 6 10 11 14 18 21 29]; I8:[8]; I25:[25]; A3:[9 13 15 16 17 19 20 24]; I32:[32];
j300203_1,1832.106418451198,I1:[1]; I16:[16]; I17:[17]; I2:[2]; A2:[4 5 6 11 12 27]; A1:[3 9 10 25 26 29 30 31]; I7:[7]; I14:[14]; I22:[22]; I15:[15]; A3:[8 18 23 24 28]; I13:[13]; A4:[19 21]; I20:[20]; I32:[32];
j300203_2,1778.3685961093431,I1:[1]; I12:[12]; I5:[5]; A1:[3 4 9 16]; I2:[2]; I21:[21]; I6:[6]; I13:[13]; A2:[7 8 10 11 15 19 20]; I22:[22]; I23:[23]; I14:[14]; A3:[17 18 24 25 26 27 28 29 30 31]; I32:[32];
j300203_3,1992.9537991109403,I1:[1]; I15:[15]; I4:[4]; I12:[12]; A1:[2 3 5 6 8 10]; I17:[17]; I18:[18]; A2:[7 9 11 13]; I14:[14]; I24:[24]; I30:[30]; A3:[19 20 21 23 29 31]; I16:[16]; A4:[22 25 26 27 28]; I32:[32];
j300203_4,2171.7303829429206,I1:[1]; I5:[5]; I16:[16]; I9:[9]; A1:[2 3 4 6 7 10]; I20:[20]; I12:[12]; I11:[11]; A2:[8 13 14 18 19 21]; A3:[15 17 22 23 24 29 31]; I25:[25]; I26:[26]; A4:[27 30]; I28:[28]; I32:[32];
j300203_5,1949.9405184311522,I1:[1]; I16:[16]; I10:[10]; A1:[2 3 4 5 6 7 8 11 13]; I12:[12]; A2:[15 18 21 22]; I14:[14]; I9:[9]; I23:[23]; I19:[19]; A3:[17 20 24 29 31]; I28:[28]; A4:[25 26 30]; I27:[27]; I32:[32];
j300203_6,2117.4326409644254,I1:[1]; I2:[2]; I4:[4]; I29:[29]; A1:[3 5 6 7 8 30 31]; I11:[11]; I10:[10]; A2:[9 13 14 17 26 27 28]; I12:[12]; I18:[18]; I25:[25]; I16:[16]; A3:[15 19 20 21 22 23 24]; I32:[32];
j300203_7,2209.8363663728646,I1:[1]; I5:[5]; I2:[2]; I6:[6]; A1:[3 4 7 10 15 17]; I12:[12]; A2:[8 9 11 14 19 20 24]; I18:[18]; A3:[13 16 21 22 23 31]; I29:[29]; I26:[26]; A4:[28 30]; I25:[25]; I27:[27]; I32:[32];
j300203_8,1822.0047713718973,I1:[1]; I3:[3]; I12:[12]; I4:[4]; A1:[2 5 13]; I10:[10]; I8:[8]; I15:[15]; A2:[6 7 9 11 14 17 18 24]; I16:[16]; I29:[29]; A3:[19 20 21 23 30 31]; I25:[25]; A4:[22 26 27 28]; I32:[32];
j300203_9,1656.8770091125498,I1:[1]; I12:[12]; I9:[9]; A1:[2 3 5 6 7 10 17]; A2:[4 8 14]; I11:[11]; I30:[30]; I13:[13]; A3:[15 18 19 20 23 29]; I16:[16]; I28:[28]; I26:[26]; A4:[21 22 24 27 31]; I25:[25]; I32:[32];
j300203_10,1702.1379955911632,I1:[1]; I7:[7]; I11:[11]; I13:[13]; A1:[2 3 4 5 6 8 9 10 12 17 18 19 20 21 25 26 30]; I15:[15]; I14:[14]; I28:[28]; I31:[31]; I24:[24]; I29:[29]; A2:[16 22 23 27]; I32:[32];
j300303_1,1980.1613662421964,I1:[1]; I12:[12]; I2:[2]; I31:[31]; A1:[3 4 5 6 7 9 11 13 16 26 28 29]; I18:[18]; I14:[14]; I30:[30]; I8:[8]; A3:[17 21]; I25:[25]; A2:[10 19 20 23 24 27]; I15:[15]; A4:[22]; I32:[32];
j300303_2,2146.257937135422,I1:[1]; I8:[8]; A1:[2 3 4 6 7 11 15]; I10:[10]; I5:[5]; A2:[9 12 31]; I18:[18]; I13:[13]; I23:[23]; A3:[16 17 30]; I14:[14]; A4:[19]; I20:[20]; I22:[22]; A5:[21 24 26 27 28 29]; A6:[25]; I32:[32];
j300303_3,1581.0303874783945,I1:[1]; I2:[2]; I6:[6]; I31:[31]; I3:[3]; I30:[30]; A1:[4 5 7 8 10 11 13 14 18 20 29]; I19:[19]; A2:[9 23 24 25 26 27 28]; I16:[16]; I12:[12]; A3:[15 17 22]; I21:[21]; I32:[32];
j300303_4,2010.894535629031,I1:[1]; I9:[9]; I8:[8]; A1:[2 3 4 5 6 7 13 14]; I10:[10]; I11:[11]; I19:[19]; A2:[12 17 18]; I15:[15]; I20:[20]; I21:[21]; A3:[16 22 23 24 25 27 28 29 30 31]; I26:[26]; I32:[32];
j300303_5,1989.2015142913365,I1:[1]; I8:[8]; I9:[9]; A1:[2 3 4 5 6 11]; I21:[21]; A2:[7 12 13]; I31:[31]; I17:[17]; A3:[10 15 20]; I14:[14]; I29:[29]; I25:[25]; A4:[16 18 19 23 24 26 27 28 30]; I22:[22]; I32:[32];
j300303_6,1846.444331313195,I1:[1]; I12:[12]; I3:[3]; A1:[2]; A2:[4 5 6 7 11 18 20]; I17:[17]; I10:[10]; A3:[8 9 13]; I22:[22]; A4:[14 15 16 19 21 23 24 30 31]; I25:[25]; I29:[29]; A5:[26]; I28:[28]; I27:[27]; I32:[32];
j300303_7,2143.1213482808744,I1:[1]; I30:[30]; I21:[21]; I28:[28]; I19:[19]; I27:[27]; I25:[25]; A1:[2 3 4 5 6 7 11 14 16 17 23 24 26 31]; I15:[15]; I13:[13]; I18:[18]; A2:[8 9 10 12 20 22 29]; I32:[32];
j300303_8,2192.4225199162506,I1:[1]; I18:[18]; I4:[4]; I10:[10]; I2:[2]; I3:[3]; A1:[5 6 7 8 9 11 12 14 16 17 22 23 24 28]; I13:[13]; I27:[27]; I21:[21]; I15:[15]; A2:[19 20 25 26 29 30 31]; I32:[32];
j300303_9,2110.4822812768325,I1:[1]; A1:[2 4 6 10]; A2:[3]; I7:[7]; A3:[5 8 9 11 12 13 17]; I15:[15]; A4:[14 16 18 19 20 25]; I21:[21]; A5:[24]; I23:[23]; I22:[22]; I30:[30]; I27:[27]; A6:[26 28]; I31:[31]; I29:[29]; I32:[32];
j300303_10,2113.1597754338045,I1:[1]; I2:[2]; A1:[3 4 5 6 7 8 9 10 12 13 16 18]; A2:[14 19 22 23]; I11:[11]; I15:[15]; I21:[21]; I17:[17]; I31:[31]; A3:[20 24 26 29]; I25:[25]; I28:[28]; A4:[30]; I27:[27]; I32:[32];
j300403_1,1927.6204294405811,I1:[1]; I3:[3]; A1:[2 5 6 8 9]; I4:[4]; I7:[7]; A2:[10 11 14 16]; I12:[12]; A3:[13 17]; I26:[26]; A4:[15 18 19 20 23 24]; I28:[28]; I21:[21]; I22:[22]; I25:[25]; A5:[27 29 30 31]; I32:[32];
j300403_2,2447.152127352935,I1:[1]; I4:[4]; A1:[2 3 5]; I10:[10]; A2:[6 7 9]; I8:[8]; A3:[11]; I17:[17]; I12:[12]; I20:[20]; A4:[13 14 15 16 31]; I19:[19]; I22:[22]; A5:[18 21 23]; I29:[29]; A6:[24 25 26 27 28 30]; I32:[32];
